Date,Expiry_call,En_Date_call,Instrument Type_call,Capital_call,Entry_Time_call,Ce_En_Date_call,Ce_Ex_Date_call,Atm_Strike_call,Ticker_Ce_Short_call,Ticker_otm_Ce_Long_call,Ticker_itm_Ce_Long_call,Ce_Short_Strike_call,Ce_otm_Long_Strike_call,Ce_itm_Long_Strike_call,Ce_Short_En_Price_call,Ce_Short_Ex_Price_call,Ce_otm_Long_En_Price_call,Ce_otm_Long_Ex_Price_call,Ce_itm_Long_En_Price_call,Ce_itm_Long_Ex_Price_call,Ce_Exit Time_call,Ce_Exit_Reason_call,Ce_Stop_Loss_call,Ce_Total_Premium_Received_call,Ce_Target_call,Ce_Max_Profit_call,Ce_Max_Loss_call,Ce_Total_PnL_call,Ce_ATM_Delta_Entry_call,Ce_ITM_Delta_Entry_call,Ce_OTM_Delta_Entry_call,Ce_ATM_Delta_Exit_call,Ce_ITM_Delta_Exit_call,Ce_OTM_Delta_Exit_call,Ticker_Pe_Short_call,Ticker_otm_Pe_Long_call,Ticker_itm_Pe_Long_call,Pe_En_Date_put,Pe_Ex_Date_put,Ticker_Pe_Short_put,Ticker_otm_Pe_Long_put,Ticker_itm_Pe_Long_put,Pe_Short_Strike_put,Pe_otm_Long_Strike_put,Pe_itm_Long_Strike_put,Pe_Short_En_Price_put,Pe_Short_Ex_Price_put,Pe_otm_Long_En_Price_put,Pe_otm_Long_Ex_Price_put,Pe_itm_Long_En_Price_put,Pe_itm_Long_Ex_Price_put,Pe_Exit Time_put,Pe_Exit_Reason_put,Pe_Stop_Loss_put,Pe_Total_Premium_Received_put,Pe_Target_put,Pe_Max_Profit_put,Pe_Max_Loss_put,Pe_Total_PnL_put,Pe_ATM_Delta_Entry_put,Pe_ITM_Delta_Entry_put,Pe_OTM_Delta_Entry_put,Pe_ATM_Delta_Exit_put,Pe_ITM_Delta_Exit_put,Pe_OTM_Delta_Exit_put,TotalM2M,Cumulative_PnL,Drawdown
7/16/2021,7/22/2021,7/16/2021 0:00,CE,100000,9:30,7/16/2021 0:00,7/16/2021 15:15,35900,BANKNIFTY,BANKNIFTY,BANKNIFTY,35900,35200,36600,319.9,217.2,816.45,678,81.5,39.25,15:15:00,End of Day,-8572.725,-3872.25,2721.825,9072.75,-12246.75,370.5,0.52095536,0.21993509,0.814274965,0.52095536,0.21993509,0.814274965,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/16/2021 0:00,7/16/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35900,35200,36600,283,313.95,77.85,75.8,746.55,836.7,15:15:00,End of Day,-8167.425,-3876,2406.15,8020.5,-11667.75,393,-0.47904464,-0.78006491,-0.185725035,-0.47904464,-0.78006491,-0.185725035,763.5,120615.75,0
7/12/2021,7/15/2021,7/12/2021 0:00,CE,100000,9:30,7/12/2021 0:00,7/12/2021 15:15,35300,BANKNIFTY,BANKNIFTY,BANKNIFTY,35300,34600,36000,297.3,185,820,654.8,65.3,30.5,15:15:00,End of Day,-8610,-4360.5,2429.55,8098.5,-12300,369,0.513256993,0.097988139,0.917147915,0.513256993,0.097988139,0.917147915,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/12/2021 0:00,7/12/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35300,34600,36000,222.85,280.1,47.35,52,690,826.2,15:15:00,End of Day,-7847.175,-4374.75,1747.575,5825.25,-11210.25,395.25,-0.486743007,-0.902011861,-0.082852085,-0.486743007,-0.902011861,-0.082852085,764.25,118448.25,-485.25
5/10/2022,5/12/2022,5/10/2022 0:00,CE,100000,9:30,5/10/2022 0:00,5/10/2022 15:15,34300,BANKNIFTY,BANKNIFTY,BANKNIFTY,34300,33600,35000,364.1,373.2,853.05,915.1,100,76.65,15:15:00,End of Day,-8957.025,-3372.75,3038.175,10127.25,-12795.75,307.5,0.509374972,0.028301811,0.976877837,0.509374972,0.028301811,0.976877837,BANKNIFTY,BANKNIFTY,BANKNIFTY,5/10/2022 0:00,5/10/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,34300,33600,35000,306.1,210.15,92.3,56.4,738.35,613,15:15:00,End of Day,-8319.15,-3276.75,2512.125,8373.75,-11884.5,459.75,-0.490625028,-0.971698189,-0.023122163,-0.490625028,-0.971698189,-0.023122163,767.25,126764.25,-2493
5/24/2022,5/26/2022,5/24/2022 0:00,CE,100000,9:30,5/24/2022 0:00,5/24/2022 15:15,34400,BANKNIFTY,BANKNIFTY,BANKNIFTY,34400,33700,35100,336.7,220.6,792.1,640,90.6,41,15:15:00,End of Day,-8317.05,-3139.5,3023.55,10078.5,-11881.5,457.5,0.509374972,0.028663764,0.976559371,0.509374972,0.028663764,0.976559371,BANKNIFTY,BANKNIFTY,BANKNIFTY,5/24/2022 0:00,5/24/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,34400,33700,35100,389.6,442.1,148.05,158.2,841.5,957.05,15:15:00,End of Day,-8904.525,-3155.25,3476.925,11589.75,-12720.75,310.5,-0.490625028,-0.971336236,-0.023440629,-0.490625028,-0.971336236,-0.023440629,768,129918,0
7/2/2021,7/8/2021,7/2/2021 0:00,CE,100000,9:30,7/2/2021 0:00,7/2/2021 15:15,34700,BANKNIFTY,BANKNIFTY,BANKNIFTY,34700,34000,35400,335,348.85,817.15,885,92,75.75,15:15:00,End of Day,-8580.075,-3587.25,2901.825,9672.75,-12257.25,358.5,0.52095536,0.211664708,0.822035394,0.52095536,0.211664708,0.822035394,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/2/2021 0:00,7/2/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,34700,34000,35400,321.85,223,101.45,58.95,776.65,649.35,15:15:00,End of Day,-8415.225,-3516,2785.05,9283.5,-12021.75,418.5,-0.47904464,-0.788335292,-0.177964606,-0.47904464,-0.788335292,-0.177964606,777,118151.25,0
10/4/2022,10/6/2022,10/4/2022 0:00,CE,100000,9:30,10/4/2022 0:00,10/4/2022 15:15,39000,BANKNIFTY,BANKNIFTY,BANKNIFTY,39000,38200,39800,335.2,328.15,913.15,954.75,62.1,32.75,15:15:00,End of Day,-9588.075,-4572.75,2787.075,9290.25,-13697.25,395.25,0.509374972,0.027672615,0.977430807,0.509374972,0.027672615,0.977430807,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/4/2022 0:00,10/4/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,39000,38200,39800,292,210.6,71.25,34.6,813.95,713.55,15:15:00,End of Day,-9148.125,-4518,2370.15,7900.5,-13068.75,386.25,-0.490625028,-0.972327385,-0.022569193,-0.490625028,-0.972327385,-0.022569193,781.5,138627,-11721
7/5/2021,7/8/2021,7/5/2021 0:00,CE,100000,9:30,7/5/2021 0:00,7/5/2021 15:15,35100,BANKNIFTY,BANKNIFTY,BANKNIFTY,35100,34400,35800,226.9,275.7,723.8,854.65,36.85,29.45,15:15:00,End of Day,-7599.9,-4602.75,2100.825,7002.75,-10857,387.75,0.513256993,0.096700458,0.918330172,0.513256993,0.096700458,0.918330172,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/5/2021 0:00,7/5/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35100,34400,35800,260.6,155.2,57,30.15,767.65,610,15:15:00,End of Day,-7948.5,-4551.75,2393.325,7977.75,-11355,394.5,-0.486743007,-0.903299542,-0.081669828,-0.486743007,-0.903299542,-0.081669828,782.25,118933.5,0
1/25/2021,1/28/2021,1/25/2021 0:00,CE,100000,9:30,1/25/2021 0:00,1/25/2021 15:15,31500,BANKNIFTY,BANKNIFTY,BANKNIFTY,31500,30900,32100,354.4,175.65,744.75,485.25,131.9,51.3,15:15:00,End of Day,-7819.875,-2517.75,3131.775,10439.25,-11171.25,261,0.513256993,0.107254958,0.908609896,0.513256993,0.107254958,0.908609896,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/25/2021 0:00,1/25/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,31500,30900,32100,366.3,448.9,149.45,165,745.55,931.35,15:15:00,End of Day,-7869.225,-2436,3279.15,10930.5,-11241.75,542.25,-0.486743007,-0.892745042,-0.091390104,-0.486743007,-0.892745042,-0.091390104,803.25,77501.25,-392.25
2/11/2022,2/17/2022,2/11/2022 0:00,CE,100000,9:30,2/11/2022 0:00,2/11/2022 15:15,38700,BANKNIFTY,BANKNIFTY,BANKNIFTY,38700,37900,39500,456.2,329.8,991.3,832.1,144.2,79,15:15:00,End of Day,-10408.65,-3346.5,3893.85,12979.5,-14869.5,426,0.52095536,0.205667696,0.827647095,0.52095536,0.205667696,0.827647095,BANKNIFTY,BANKNIFTY,BANKNIFTY,2/11/2022 0:00,2/11/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,38700,37900,39500,430.65,458.25,173.95,170,920.55,1004.9,15:15:00,End of Day,-10226.475,-3498,3635.55,12118.5,-14609.25,378,-0.47904464,-0.794332304,-0.172352905,-0.47904464,-0.794332304,-0.172352905,804,122548.5,-6614.25
6/29/2021,7/1/2021,6/29/2021 0:00,CE,100000,9:30,6/29/2021 0:00,6/29/2021 15:15,35200,BANKNIFTY,BANKNIFTY,BANKNIFTY,35200,34500,35900,279.45,145.15,786.9,582.45,60.55,25.15,15:15:00,End of Day,-8262.45,-4328.25,2396.475,7988.25,-11803.5,431.25,0.509374972,0.031620115,0.973948796,0.509374972,0.031620115,0.973948796,BANKNIFTY,BANKNIFTY,BANKNIFTY,6/29/2021 0:00,6/29/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35200,34500,35900,240,312.85,48.9,50,721.75,891.35,15:15:00,End of Day,-7863.45,-4359.75,2037.825,6792.75,-11233.5,375,-0.490625028,-0.968379885,-0.026051204,-0.490625028,-0.968379885,-0.026051204,806.25,114831,0
9/5/2018,9/6/2018,9/5/2018 0:00,CE,100000,9:30,9/5/2018 0:00,9/5/2018 15:15,27500,BANKNIFTY,BANKNIFTY,BANKNIFTY,27500,27000,28000,117.15,57.45,521,423.05,6.4,3.7,15:15:00,End of Day,-5470.5,-4396.5,988.65,3295.5,-7815,281.25,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,9/5/2018 0:00,9/5/2018 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,27500,27000,28000,100.8,130,11.1,8.2,463.7,560.3,15:15:00,End of Day,-5366.55,-4098,693.9,2313,-7666.5,529.5,,-1,0,,-1,0,810.75,147,-2604
9/9/2020,9/10/2020,9/9/2020 0:00,CE,100000,9:30,9/9/2020 0:00,9/9/2020 15:15,22500,BANKNIFTY,BANKNIFTY,BANKNIFTY,22500,22000,23000,212.05,104.7,556.15,400.55,55.8,23.5,15:15:00,End of Day,-5839.575,-2817.75,1906.875,6356.25,-8342.25,402,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,9/9/2020 0:00,9/9/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,22500,22000,23000,205.95,267.05,52.05,63.45,549,687.55,15:15:00,End of Day,-5796.525,-2837.25,1839.825,6132.75,-8280.75,416.25,,-1,0,,-1,0,818.25,38501.25,0
12/24/2021,12/30/2021,12/24/2021 0:00,CE,100000,9:30,12/24/2021 0:00,12/24/2021 15:15,35000,BANKNIFTY,BANKNIFTY,BANKNIFTY,35000,34300,35700,428.25,310.4,907.35,774.4,142.5,84.45,15:15:00,End of Day,-9527.175,-2900.25,3562.425,11874.75,-13610.25,670.5,0.52095536,0.213767416,0.820064654,0.52095536,0.213767416,0.820064654,BANKNIFTY,BANKNIFTY,BANKNIFTY,12/24/2021 0:00,12/24/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35000,34300,35700,355.65,417.9,141.95,171.65,774.85,880,15:15:00,End of Day,-8840.475,-3082.5,2898.9,9663,-12629.25,155.25,-0.47904464,-0.786232584,-0.179935346,-0.47904464,-0.786232584,-0.179935346,825.75,111663.75,-17499
7/29/2022,8/4/2022,7/29/2022 0:00,CE,100000,9:30,7/29/2022 0:00,7/29/2022 15:15,37600,BANKNIFTY,BANKNIFTY,BANKNIFTY,37600,36800,38400,374.9,300,922.25,830,94.35,65,15:15:00,End of Day,-9683.625,-4002,3248.55,10828.5,-13833.75,423,0.52095536,0.198539211,0.83429979,0.52095536,0.198539211,0.83429979,BANKNIFTY,BANKNIFTY,BANKNIFTY,7/29/2022 0:00,7/29/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,37600,36800,38400,352.35,366.65,103.7,99,873.3,933.45,15:15:00,End of Day,-9488.85,-4084.5,3034.35,10114.5,-13555.5,402.75,-0.47904464,-0.801460789,-0.16570021,-0.47904464,-0.801460789,-0.16570021,825.75,138969,-1045.5
10/1/2021,10/7/2021,10/1/2021 0:00,CE,100000,9:30,10/1/2021 0:00,10/1/2021 15:15,37100,BANKNIFTY,BANKNIFTY,BANKNIFTY,37100,36400,37800,481.8,471.3,944.95,974,191,173,15:15:00,End of Day,-9921.975,-2585.25,4093.425,13644.75,-14174.25,480.75,0.52095536,0.227840716,0.806834623,0.52095536,0.227840716,0.806834623,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/1/2021 0:00,10/1/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,37100,36400,37800,432.55,335.2,193,126.75,840,735.25,15:15:00,End of Day,-9376.5,-2518.5,3654.45,12181.5,-13395,355.5,-0.47904464,-0.772159284,-0.193165377,-0.47904464,-0.772159284,-0.193165377,836.25,90890.25,-38272.5
4/18/2022,4/21/2022,4/18/2022 0:00,CE,100000,9:30,4/18/2022 0:00,4/18/2022 15:15,36900,BANKNIFTY,BANKNIFTY,BANKNIFTY,36900,36200,37600,416.95,316.05,875.1,762.15,146.65,90.3,15:15:00,End of Day,-9188.55,-2817.75,3624.525,12081.75,-13126.5,487.5,0.513256993,0.108205688,0.907731108,0.513256993,0.108205688,0.907731108,BANKNIFTY,BANKNIFTY,BANKNIFTY,4/18/2022 0:00,4/18/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,36900,36200,37600,384.45,378.65,149.35,125,815.95,852,15:15:00,End of Day,-8918.175,-2946,3309.75,11032.5,-12740.25,349.5,-0.486743007,-0.891794312,-0.092268892,-0.486743007,-0.891794312,-0.092268892,837,123909.75,-5274
8/19/2020,8/20/2020,8/19/2020 0:00,CE,100000,9:30,8/19/2020 0:00,8/19/2020 15:15,22400,BANKNIFTY,BANKNIFTY,BANKNIFTY,22400,22000,22800,156.85,94.65,416.3,344.65,35.35,11.75,15:15:00,End of Day,-4371.15,-2069.25,1497.375,4991.25,-6244.5,437.25,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/19/2020 0:00,8/19/2020 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,22400,22000,22800,204.4,200.9,66.05,49.2,485,521.95,15:15:00,End of Day,-4893.525,-2133.75,1924.875,6416.25,-6990.75,406.5,,-1,0,,-1,0,843.75,29871,-9.75
11/30/2022,12/1/2022,11/30/2022 0:00,CE,100000,9:30,11/30/2022 0:00,11/30/2022 15:15,43200,BANKNIFTY,BANKNIFTY,BANKNIFTY,43200,42300,44100,160.25,156.95,941.3,959.9,7.7,5.1,15:15:00,End of Day,-9883.65,-9427.5,1291.05,4303.5,-14119.5,339,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/30/2022 0:00,11/30/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,43200,42300,44100,127.95,96.7,9.9,8.1,878.4,851.65,15:15:00,End of Day,-9553.95,-9486,1009.8,3366,-13648.5,509.25,,-1,0,,-1,0,848.25,163014,-2247
5/25/2022,5/26/2022,5/25/2022 0:00,CE,100000,9:30,5/25/2022 0:00,5/25/2022 15:15,34600,BANKNIFTY,BANKNIFTY,BANKNIFTY,34600,33900,35300,291.25,121,803.6,529.45,45.45,11,15:15:00,End of Day,-8437.8,-3998.25,2359.575,7865.25,-12054,478.5,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,5/25/2022 0:00,5/25/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,34600,33900,35300,250.65,389,66.4,96.95,706.75,978,15:15:00,End of Day,-8047.2,-4077.75,1987.425,6624.75,-11496,376.5,,-1,0,,-1,0,855,130773,0
6/4/2021,6/10/2021,6/4/2021 0:00,CE,100000,9:30,6/4/2021 0:00,6/4/2021 15:15,35700,BANKNIFTY,BANKNIFTY,BANKNIFTY,35700,35000,36400,492.75,261.95,944.8,621.85,204.25,88.55,15:15:00,End of Day,-9920.4,-2453.25,4252.275,14174.25,-14172,344.25,0.52095536,0.218582478,0.815545829,0.52095536,0.218582478,0.815545829,BANKNIFTY,BANKNIFTY,BANKNIFTY,6/4/2021 0:00,6/4/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,35700,35000,36400,461.9,564.55,213.3,226.6,873.85,1100.15,15:15:00,End of Day,-9589.65,-2450.25,3979.575,13265.25,-13699.5,514.5,-0.47904464,-0.781417522,-0.184454171,-0.47904464,-0.781417522,-0.184454171,858.75,111087.75,0
1/11/2022,1/13/2022,1/11/2022 0:00,CE,100000,9:30,1/11/2022 0:00,1/11/2022 15:15,38300,BANKNIFTY,BANKNIFTY,BANKNIFTY,38300,37500,39100,344.55,356.6,915,974.55,75.25,63.55,15:15:00,End of Day,-9607.5,-4517.25,2922.075,9740.25,-13725,356.25,0.509374972,0.025514084,0.979321481,0.509374972,0.025514084,0.979321481,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/11/2022 0:00,1/11/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,38300,37500,39100,312.05,228.65,82.25,47.3,836,737.8,15:15:00,End of Day,-9263.625,-4412.25,2600.325,8667.75,-13233.75,504.75,-0.490625028,-0.974485916,-0.020678519,-0.490625028,-0.974485916,-0.020678519,861,113982,-15180.75
4/6/2021,4/8/2021,4/6/2021 0:00,CE,100000,9:30,4/6/2021 0:00,4/6/2021 15:15,32800,BANKNIFTY,BANKNIFTY,BANKNIFTY,32800,32100,33500,523.8,290,996,674.55,219.8,93.65,15:15:00,End of Day,-10458,-2523,4371.3,14571,-14940,300,0.509374972,0.023092996,0.981429488,0.509374972,0.023092996,0.981429488,BANKNIFTY,BANKNIFTY,BANKNIFTY,4/6/2021 0:00,4/6/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,32800,32100,33500,457.25,544.25,215.45,231.7,849,1044.5,15:15:00,End of Day,-9612.225,-2249.25,3816.225,12720.75,-13731.75,566.25,-0.490625028,-0.976907004,-0.018570512,-0.490625028,-0.976907004,-0.018570512,866.25,104027.25,0
8/16/2021,8/18/2021,8/16/2021 0:00,CE,100000,9:30,8/16/2021 0:00,8/16/2021 15:15,36200,BANKNIFTY,BANKNIFTY,BANKNIFTY,36200,35500,36900,232.05,175.1,730.45,656.95,37.1,19.15,15:15:00,End of Day,-7669.725,-4551.75,2118.375,7061.25,-10956.75,336.75,0.509374972,0.035456687,0.970538043,0.509374972,0.035456687,0.970538043,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/16/2021 0:00,8/16/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,36200,35500,36900,259.85,255.9,57.5,42.15,754.65,797.5,15:15:00,End of Day,-7953.75,-4386.75,2325.825,7752.75,-11362.5,531,-0.490625028,-0.964543313,-0.029461957,-0.490625028,-0.964543313,-0.029461957,867.75,125587.5,0
10/3/2022,10/6/2022,10/3/2022 0:00,CE,100000,9:30,10/3/2022 0:00,10/3/2022 15:15,38400,BANKNIFTY,BANKNIFTY,BANKNIFTY,38400,37600,39200,460.1,230.95,1010,670,138.75,46.1,15:15:00,End of Day,-10605,-3428.25,3820.275,12734.25,-15150,384.75,0.513256993,0.086990985,0.927209094,0.513256993,0.086990985,0.927209094,BANKNIFTY,BANKNIFTY,BANKNIFTY,10/3/2022 0:00,10/3/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,38400,37600,39200,430.6,586.1,179.9,227.05,907.55,1203.9,15:15:00,End of Day,-10288.95,-3393.75,3549.825,11832.75,-14698.5,487.5,-0.486743007,-0.913009015,-0.072790906,-0.486743007,-0.913009015,-0.072790906,872.25,137845.5,-12502.5
1/20/2023,1/25/2023,1/20/2023 0:00,CE,100000,9:30,1/20/2023 0:00,1/20/2023 15:15,42600,BANKNIFTY,BANKNIFTY,BANKNIFTY,42600,41700,43500,265.3,237.1,897.9,882.45,28.5,19.25,15:15:00,End of Day,-9427.95,-5937,2525.4,8418,-13468.5,475.5,0.518744768,0.170662456,0.856987132,0.518744768,0.170662456,0.856987132,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/20/2023 0:00,1/20/2023 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,42600,41700,43500,328.05,297,69.45,50.8,995,978.45,15:15:00,End of Day,-10179.225,-6125.25,3067.425,10224.75,-14541.75,403.5,-0.481255232,-0.829337544,-0.143012868,-0.481255232,-0.829337544,-0.143012868,879,149030.25,-16230.75
4/9/2021,4/15/2021,4/9/2021 0:00,CE,100000,9:30,4/9/2021 0:00,4/9/2021 15:15,32500,BANKNIFTY,BANKNIFTY,BANKNIFTY,32500,31800,33200,560.15,468,1000,922.75,261,186,15:15:00,End of Day,-10500,-2110.5,4865.85,16219.5,-15000,480.75,0.52095536,0.195500625,0.837129485,0.52095536,0.195500625,0.837129485,BANKNIFTY,BANKNIFTY,BANKNIFTY,4/9/2021 0:00,4/9/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,32500,31800,33200,543.65,473.75,286.45,220.4,938.45,891.7,15:15:00,End of Day,-10357.725,-2064,4676.85,15589.5,-14796.75,405,-0.47904464,-0.804499375,-0.162870515,-0.47904464,-0.804499375,-0.162870515,885.75,97980,-6047.25
1/3/2023,1/5/2023,1/3/2023 0:00,CE,100000,9:30,1/3/2023 0:00,1/3/2023 15:15,43300,BANKNIFTY,BANKNIFTY,BANKNIFTY,43300,42400,44200,263.15,316.3,944.55,1081.3,23.6,22.7,15:15:00,End of Day,-9917.775,-6627.75,2274.075,7580.25,-14168.25,443.25,0.509374972,0.026089711,0.978818278,0.509374972,0.026089711,0.978818278,BANKNIFTY,BANKNIFTY,BANKNIFTY,1/3/2023 0:00,1/3/2023 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,43300,42400,44200,253.8,148.05,37.6,18.2,913.65,751.6,15:15:00,End of Day,-9844.8,-6654.75,2176.425,7254.75,-14064,450.75,-0.490625028,-0.973910289,-0.021181722,-0.490625028,-0.973910289,-0.021181722,894,152482.5,-12778.5
12/20/2021,12/23/2021,12/20/2021 0:00,CE,100000,9:30,12/20/2021 0:00,12/20/2021 15:15,34600,BANKNIFTY,BANKNIFTY,BANKNIFTY,34600,33900,35300,467.45,313.65,944.65,746.7,178.6,90.7,15:15:00,End of Day,-9918.825,-2825.25,3909.825,13032.75,-14169.75,326.25,0.513256993,0.093473108,0.921288574,0.513256993,0.093473108,0.921288574,BANKNIFTY,BANKNIFTY,BANKNIFTY,12/20/2021 0:00,12/20/2021 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,34600,33900,35300,401.4,448.65,184.5,197,804.7,924.9,15:15:00,End of Day,-9287.25,-2796,3253.5,10845,-13267.5,573,-0.486743007,-0.906526892,-0.078711426,-0.486743007,-0.906526892,-0.078711426,899.25,106238.25,-22924.5
2/21/2019,2/21/2019,2/21/2019 0:00,CE,100000,9:30,2/21/2019 0:00,2/21/2019 13:55,27000,BANKNIFTY,BANKNIFTY,BANKNIFTY,27000,26500,27500,88.4,61.5,534,527.45,0.85,0.3,13:55:00,Target,-5607,-5370.75,646.425,2154.75,-8010,700.5,,,,,,,BANKNIFTY,BANKNIFTY,BANKNIFTY,2/21/2019 0:00,2/21/2019 9:31,BANKNIFTY,BANKNIFTY,BANKNIFTY,27000,26500,27500,45.5,46.9,1.25,1.3,433,449.25,9:31:00,Target,-5263.125,-5148.75,102.375,341.25,-7518.75,202.5,,,,,,,903,-864,-3615
8/29/2022,9/1/2022,8/29/2022 0:00,CE,100000,9:30,8/29/2022 0:00,8/29/2022 15:15,38200,BANKNIFTY,BANKNIFTY,BANKNIFTY,38200,37400,39000,382.8,359.05,940,944.75,98.3,68.75,15:15:00,End of Day,-9870,-4090.5,3257.55,10858.5,-14100,340.5,0.513256993,0.085853948,0.928244519,0.513256993,0.085853948,0.928244519,BANKNIFTY,BANKNIFTY,BANKNIFTY,8/29/2022 0:00,8/29/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,38200,37400,39000,374.75,290.35,124.2,80.2,887.9,801.95,15:15:00,End of Day,-9704.1,-3939,3209.4,10698,-13863,582.75,-0.486743007,-0.914146052,-0.071755481,-0.486743007,-0.914146052,-0.071755481,923.25,143626.5,0
9/6/2022,9/8/2022,9/6/2022 0:00,CE,100000,9:30,9/6/2022 0:00,9/6/2022 15:15,39900,BANKNIFTY,BANKNIFTY,BANKNIFTY,39900,39100,40700,344.15,225.3,894.15,719.9,67.65,32.25,15:15:00,End of Day,-9388.575,-4102.5,2978.1,9927,-13412.25,420.75,0.509374972,0.030545532,0.974899581,0.509374972,0.030545532,0.974899581,BANKNIFTY,BANKNIFTY,BANKNIFTY,9/6/2022 0:00,9/6/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,39900,39100,40700,336.7,405.75,94.15,106.65,860.45,1020,15:15:00,End of Day,-9388.575,-4218,2878.65,9595.5,-13412.25,509.25,-0.490625028,-0.969454468,-0.025100419,-0.490625028,-0.969454468,-0.025100419,930,148598.25,0
12/14/2022,12/15/2022,12/14/2022 0:00,CE,100000,9:30,12/14/2022 0:00,12/14/2022 15:15,44100,BANKNIFTY,BANKNIFTY,BANKNIFTY,44100,43200,45000,147.15,125.6,877.55,867.6,7.25,4.5,15:15:00,End of Day,-9214.275,-8857.5,1458,4860,-13163.25,456,,0,1,,0,1,BANKNIFTY,BANKNIFTY,BANKNIFTY,12/14/2022 0:00,12/14/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,44100,43200,45000,187.65,170,18.55,12.1,946.35,949.2,15:15:00,End of Day,-9644.775,-8844,1813.95,6046.5,-13778.25,475.5,,-1,0,,-1,0,931.5,163368,-1893
11/18/2022,11/24/2022,11/18/2022 0:00,CE,100000,9:30,11/18/2022 0:00,11/18/2022 15:15,42500,BANKNIFTY,BANKNIFTY,BANKNIFTY,42500,41600,43400,310.25,287.1,967.15,953.45,37.55,32.1,15:15:00,End of Day,-10155.075,-5763,2659.05,8863.5,-14507.25,407.25,0.52095536,0.19970872,0.833209699,0.52095536,0.19970872,0.833209699,BANKNIFTY,BANKNIFTY,BANKNIFTY,11/18/2022 0:00,11/18/2022 15:15,BANKNIFTY,BANKNIFTY,BANKNIFTY,42500,41600,43400,300.2,273.1,57.35,44.05,926.35,920.8,15:15:00,End of Day,-10052.175,-5749.5,2562.3,8541,-14360.25,530.25,-0.47904464,-0.80029128,-0.166790301,-0.47904464,-0.80029128,-0.166790301,937.5,164045.25,0
